CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_rvmoreno_WORK,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,Notes
'136,KINNEY COUNTY,'20,'136901,BRACKETT ISD,INDEPENDENT,P O BOX 586,BRACKETTVILLE,TX,78832-0586,201 N ANN ST,BRACKETTVILLE,TX,78832-0586,(830) 563-2491 ext:100 ,(830) 563-9264,kevin.newsom@brackettisd.net,www.brackettisd.net,MR KEVIN W NEWSOM   ,641,'136901101,JONES ELEMENTARY/INTERMEDIATE SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 586,BRACKETTVILLE,TX,78832-0586,400 ANN ST,BRACKETTVILLE,TX,78832-0586,(830) 563-2492,(830) 563-9355,candy.hobbs@brackettisd.net,www.brackettisd.net,MRS CANDICE HOBBS   ,'EE-05,302,Active, ,2015-03-14T05:35:18,402,USCGeocoder,1,16,d30543eb-4992-440a-88a8-335de3a6e441,4.01,,29.3182121116,-100.412133555,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1425.9143597,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901001,H M KING H S,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,2210 S BRAHMA BLVD,KINGSVILLE,TX,78363-7108,(361) 595-8600,(361) 595-9170,jsandoval@kingsvilleisd.com,www.kingsvilleisd.com,DR JUAN M SANDOVAL   ,'09-12,962,Active, ,2015-03-14T05:35:18,403,USCGeocoder,1,16,e7f53a58-5b17-4813-ac21-cae0eef69352,4.01,,27.4949147434,-97.8557791763,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4835.13833058,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901005,POGUE OPTIONS ALTERNATIVE ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,631 E FORDYCE,KINGSVILLE,TX,78363.0,(361) 595-9137,(361) 516-0278,imaldonado@kingsvilleisd.com,wwww.kingsvilleisd.com,MR ISMAEL MALDONADO   ,'09-12,26,Active,40017.0,2015-03-14T05:35:18,404,USCGeocoder,1,16,bfd6a972-a9e4-4ab3-9522-a2bf3426e4c7,4.01,,27.5115830201,-97.8613297188,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3126.14107218,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901041,GILLETT INT,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,1007 N 17TH ST,KINGSVILLE,TX,78363-9999,(361) 595-8200,(361) 595-9008,jmireles@kingsvilleisd.com,www.kingsvilleisd.com,MR JOSE MIRELES   ,'05-06,426,Active, ,2015-03-14T05:35:18,405,USCGeocoder,1,63,6284641b-591c-4a3d-b7f8-629f5fa84930,4.01,,27.5259398036,-97.8508987579,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2492.19267124,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901042,MEMORIAL MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,915 S ARMSTRONG ST,KINGSVILLE,TX,78363-5255,(361) 595-5771,(361) 592-4198,dhernandez2@kingsvilleisd.com,www.kingsvilleisd.com,MRS DOLORES HERNANDEZ   ,'07-08,480,Active, ,2015-03-14T05:35:18,406,USCGeocoder,1,47,32b46947-745e-49ca-98a3-7c32f25a1711,4.01,,27.5247284727,-97.8779436408,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,95.8579881657,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1755.11100089,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901105,HARVEY EL,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,1301 E KENEDY AVE,KINGSVILLE,TX,78363-5941,(361) 592-4327,(361) 595-9130,dmireles@kingsvilleisd.com,www.kingsvilleisd.com,MRS DAWN MIRELES   ,'EE-04,455,Active, ,2015-03-14T05:35:18,407,USCGeocoder,1,16,77523b7f-37d5-4370-8800-23c179788c2b,4.01,,27.5146785676,-97.8504389379,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5994.26438558,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901106,KLEBERG EL,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,900 N 6TH ST,KINGSVILLE,TX,78363-3758,(361) 592-2615,(361) 595-9145,gvargas@kingsvilleisd.com,www.kingsvilleisd.com,DR GREGORIO ADRIAN VARGAS   ,'PK-04,373,Active, ,2015-03-14T05:35:18,408,USCGeocoder,1,31,0d5f475f-9baa-4539-9629-43364ea5e108,4.01,,27.5246977431,-97.867673,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5669.14529661,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901109,HARREL EL,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,925 W JOHNSTON,KINGSVILLE,TX,78363-5829,(361) 592-9305,(361) 516-1313,lramos1@kingsvilleisd.com,www.kingsvilleisd.com,MR LEO RAMOS JR   ,'PK-04,303,Active, ,2015-03-14T05:35:18,409,USCGeocoder,1,47,222c44e3-1a85-4e10-a9de-429434e9a403,4.01,,27.5103617316,-97.8799019221,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2173.6350084,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901110,PEREZ EL,REGULAR INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,1111 E AILSIE,KINGSVILLE,TX,78363-0871,(361) 592-8511,(361) 516-1468,cherrera@kingsvilleisd.com,www.kingsvilleisd.com,MRS CONNIE HERRERA   ,'PK-04,411,Active, ,2015-03-14T05:35:18,410,USCGeocoder,1,31,7958a623-4761-4767-bed2-939e10d66656,4.01,,27.498705,-97.853787,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'137,KLEBERG COUNTY,'02,'137901,KINGSVILLE ISD,INDEPENDENT,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N THIRD ST,KINGSVILLE,TX,78363-4401,(361) 592-3387,(361) 595-7805,cperez@kingsvilleisd.com,www.kingsvilleisd.com,DR CAROL PEREZ   ,3436,'137901111,HOMEBOUND,ALTERNATIVE INSTRUCTIONAL,,P O BOX 871,KINGSVILLE,TX,78364-0871,207 N 3RD,KINGSVILLE,TX,78363-4365,(361) 592-3387,(361) 595-7805,eramos@kingsvilleisd.com,,MELISSA GONZALEZ   ,'EE-12,0,Active,31820.0,2015-03-14T05:35:18,411,USCGeocoder,1,47,3c5791c4-1422-4382-a20d-303e301a296f,4.01,,27.517707646,-97.8721598935,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2609.97870901,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137902,RICARDO ISD,INDEPENDENT,138 W CR 2160,KINGSVILLE,TX,78363-9708,138 W CR 2160,KINGSVILLE,TX,78363-9708,(361) 592-6465 ext:10  ,(361) 592-3101,kvarnell@ricardoisd.us,www.ricardoisd.us,DR MARIA T CANALES   ,681,'137902041,RICARDO MIDDLE,REGULAR INSTRUCTIONAL,,138 W CR 2160,KINGSVILLE,TX,78363-9708,138 W CR 2160,KINGSVILLE,TX,78363-9708,(361) 592-6465 ext:18  ,(361) 593-0707,cflores@ricardoisd.us,www.ricardoisd.us,MRS CYNTHIA FLORES   ,'05-08,277,Active,33411.0,2015-03-14T05:35:18,412,USCGeocoder,1,94,676b715f-ca25-4d68-b2f2-d786eeb8d74c,4.01,,27.4215889225,-97.8522051531,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,99.899408284,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1460.97475199,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137902,RICARDO ISD,INDEPENDENT,138 W CR 2160,KINGSVILLE,TX,78363-9708,138 W CR 2160,KINGSVILLE,TX,78363-9708,(361) 592-6465 ext:10  ,(361) 592-3101,kvarnell@ricardoisd.us,www.ricardoisd.us,DR MARIA T CANALES   ,681,'137902101,RICARDO EL,REGULAR INSTRUCTIONAL,,138 W CR 2160,KINGSVILLE,TX,78363-9708,138 W CR 2160,KINGSVILLE,TX,78363-9708,(361) 592-6465 ext:11  ,(361) 593-0704,mbraswell@ricardoisd.us,www.ricardoisd.us,MS MARCIA BRASWELL   ,'PK-04,404,Active, ,2015-03-14T05:35:18,413,USCGeocoder,1,63,3e00450c-d965-434a-b31c-8ce2f74d4c36,4.01,,27.4215889225,-97.8522051531,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,99.899408284,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1460.97475199,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137903,RIVIERA ISD,INDEPENDENT,203 SEAHAWK DR,RIVIERA,TX,78379-3500,203 SEAHAWK DR,RIVIERA,TX,78379-3500,(361) 296-3101 ext:1500,(361) 296-3108,kunterbrink@rivieraisd.us,www.rivieraisd.us,MRS KAREN UNTERBRINK   ,429,'137903001,KAUFER H S,REGULAR INSTRUCTIONAL,,203 SEAHAWK DR,RIVIERA,TX,78379-3500,203 SEAHAWK DR,RIVIERA,TX,78379-3500,(361) 296-3607,(361) 296-3845,cpelagio@rivieraisd.us,www.rivieraisd.us,MRS CINDY PELAGIO   ,'07-12,237,Active, ,2015-03-14T05:35:18,414,USCGeocoder,1,63,1b54b540-3b64-4a2a-9aa2-5e2b5411bd91,4.01,,27.299578,-97.810197,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'137,KLEBERG COUNTY,'02,'137903,RIVIERA ISD,INDEPENDENT,203 SEAHAWK DR,RIVIERA,TX,78379-3500,203 SEAHAWK DR,RIVIERA,TX,78379-3500,(361) 296-3101 ext:1500,(361) 296-3108,kunterbrink@rivieraisd.us,www.rivieraisd.us,MRS KAREN UNTERBRINK   ,429,'137903101,NANNY EL,REGULAR INSTRUCTIONAL,,203 SEAHAWK DR,RIVIERA,TX,78379-3500,203 SEAHAWK DR,RIVIERA,TX,78379-3500,(361) 296-2446,(361) 296-3108,tdobson@rivieraisd.us,www.rivieraisd.us,MRS TARRAH DOBSON   ,'PK-06,192,Active, ,2015-03-14T05:35:18,415,USCGeocoder,1,31,3e67c899-580e-4c39-9ef4-7bcab64c1860,4.01,,27.297671,-97.807655,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'137,KLEBERG COUNTY,'02,'137904,SANTA GERTRUDIS ISD,INDEPENDENT,P O BOX 592 KING RANCH,KINGSVILLE,TX,78364-0592,803 SANTA ROSA,KINGSVILLE,TX,78363.0,(361) 592-3937,(361) 592-3128,msprings@sgisd.net,www.sgisd.net,MRS MARY SPRINGS   ,630,'137904001,SANTA GERTRUDIS ACADEMY H S,REGULAR INSTRUCTIONAL,,MSC 183 - TAMUK,KINGSVILLE,TX,78363-8202,1055 W SANTA GERTRUDIS,KINGSVILLE,TX,78363.0,(361) 592-0058,(361) 592-5335,ldragon@sgisd.net,www.sgisd.net,MR LES DRAGON   ,'09-12,339,Active,32689.0,2015-03-14T05:35:18,416,USCGeocoder,1,16,d48e0a40-3537-4c2e-8184-11290e34730e,4.01,,27.522379376,-97.8816228202,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,9163.23749079,Meters,3,StreetSegmentInterpolation,
'137,KLEBERG COUNTY,'02,'137904,SANTA GERTRUDIS ISD,INDEPENDENT,P O BOX 592 KING RANCH,KINGSVILLE,TX,78364-0592,803 SANTA ROSA,KINGSVILLE,TX,78363.0,(361) 592-3937,(361) 592-3128,msprings@sgisd.net,www.sgisd.net,MRS MARY SPRINGS   ,630,'137904101,SANTA GERTRUDIS SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 592 KING RANCH,KINGSVILLE,TX,78364-0592,803 SANTA ROSA,KINGSVILLE,TX,78363.0,(361) 592-7582,(361) 592-3128,mjones@sgisd.net,www.sgisd.net,MR JOHN MICHAEL JONES   ,'PK-08,291,Active, ,2015-03-14T05:35:18,417,USCGeocoder,1,31,0fbaf381-9929-4443-998c-88b10a5dcbd7,4.01,,27.516574,-97.86863,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138902,KNOX CITY-O'BRIEN CISD,INDEPENDENT,606 E MAIN ST,KNOX CITY,TX,79529-2226,606 E MAIN ST,KNOX CITY,TX,79529-2226,(940) 657-3521,(940) 657-3379,louis.baty@esc9.net,www.knoxcityschools.net/,MR LOUIS L BATY JR   ,311,'138902001,KNOX CITY H S,REGULAR INSTRUCTIONAL,,606 E MAIN ST,KNOX CITY,TX,79529-2226,400 N 4TH ST,KNOX CITY,TX,79529-9999,(940) 657-3565,(940) 657-3379,colin.howeth@esc9.net,www.knoxcityschools.net/,MR COLIN HOWETH   ,'09-12,86,Active, ,2015-03-14T05:35:18,418,USCGeocoder,1,47,4c6bae40-f466-4ff0-8728-c086de63cceb,4.01,,33.420922,-99.814886,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138902,KNOX CITY-O'BRIEN CISD,INDEPENDENT,606 E MAIN ST,KNOX CITY,TX,79529-2226,606 E MAIN ST,KNOX CITY,TX,79529-2226,(940) 657-3521,(940) 657-3379,louis.baty@esc9.net,www.knoxcityschools.net/,MR LOUIS L BATY JR   ,311,'138902041,O'BRIEN MIDDLE,REGULAR INSTRUCTIONAL,,606 E MAIN ST,KNOX CITY,TX,79529-2226,711 9TH ST,O'BRIEN,TX,79539-9999,(940) 657-3731,(940) 657-3379,mark.tucker@esc9.net,www.knoxcityschools.net/,MR MARK TUCKER   ,'05-08,81,Active, ,2015-03-14T05:35:18,419,USCGeocoder,1,47,e90ae9e5-fff1-4585-add6-e48a992339ce,4.01,,33.418032,-99.815489,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138902,KNOX CITY-O'BRIEN CISD,INDEPENDENT,606 E MAIN ST,KNOX CITY,TX,79529-2226,606 E MAIN ST,KNOX CITY,TX,79529-2226,(940) 657-3521,(940) 657-3379,louis.baty@esc9.net,www.knoxcityschools.net/,MR LOUIS L BATY JR   ,311,'138902101,KNOX CITY EL,REGULAR INSTRUCTIONAL,,606 E MAIN ST,KNOX CITY,TX,79529-2226,300 N 4TH,KNOX CITY,TX,79529-9999,(940) 657-3147,(940) 657-3379,marsha.mcgaughey@esc9.net,www.knoxcityschools.net/,MRS MARSHA QUADE   ,'EE-04,144,Active, ,2015-03-14T05:35:19,420,USCGeocoder,1,63,2bc158c8-2523-476e-bdb6-eb8a0bdf5ec8,4.01,,33.420759,-99.816097,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138903,MUNDAY CISD,INDEPENDENT,P O BOX 300,MUNDAY,TX,76371-0300,811 W D,MUNDAY,TX,76371.0,(940) 422-4321,(940) 422-5331,robert.dillard@esc9.net,www2.esc9.net/munday,MR ROBERT DILLARD   ,397,'138903001,MUNDAY SECONDARY,REGULAR INSTRUCTIONAL,,P O BOX 300,MUNDAY,TX,76371-0300,911 W D ST,MUNDAY,TX,76371-0300,(940) 422-4321 ext:2   ,(940) 422-5331,john.berry@esc9.net,www2.esc9.net/munday/,MR JOHN BERRY   ,'07-12,156,Active, ,2015-03-14T05:35:19,421,USCGeocoder,1,47,0ba61d03-c76e-4066-b33b-a69826b9d678,4.01,,33.451098,-99.62728,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138903,MUNDAY CISD,INDEPENDENT,P O BOX 300,MUNDAY,TX,76371-0300,811 W D,MUNDAY,TX,76371.0,(940) 422-4321,(940) 422-5331,robert.dillard@esc9.net,www2.esc9.net/munday,MR ROBERT DILLARD   ,397,'138903101,MUNDAY EL,REGULAR INSTRUCTIONAL,,P O BOX 300,MUNDAY,TX,76371-0300,1111 W MAIN,MUNDAY,TX,76371-0300,(940) 422-4321 ext:4   ,(940) 422-5331,Kristi.Bufkin@esc9.net,www2.esc9.net/munday/,MRS KRISTI BUFKIN   ,'EE-06,241,Active, ,2015-03-14T05:35:19,422,USCGeocoder,1,47,f79635fd-d01f-467d-b08b-279eda422a09,4.01,,33.448706,-99.633172,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'138,KNOX COUNTY,'09,'138904,BENJAMIN ISD,INDEPENDENT,P O BOX 166,BENJAMIN,TX,79505-0166,300 HAYES ST,BENJAMIN,TX,79505-0166,(940) 459-2231,(940) 459-2007,olivia.gloria@esc9.net,www.benjaminisd.net,OLIVIA DEL HIERRO GLORIA   ,96,'138904001,BENJAMIN SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 166,BENJAMIN,TX,79505-0166,300 HAYS ST,BENJAMIN,TX,79505.0,(940) 459-2231,(940) 459-2007,olivia.gloria@esc9.net,www.benjaminisd.net,OLIVIA GLORIA   ,'PK-12,96,Active,27272.0,2015-03-14T05:35:19,423,USCGeocoder,1,47,44f20354-e0be-4975-8485-3c5b7509221b,4.01,,33.584083,-99.797683,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'139,LAMAR COUNTY,'08,'139905,CHISUM ISD,INDEPENDENT,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2830,(903) 737-2831,trchalaire@chisumisd.org,www.chisumisd.org,TOMMY CHALAIRE   ,907,'139905001,CHISUM H S,REGULAR INSTRUCTIONAL,,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2800,(903) 737-2801,cmiller@chisumisd.org,chisumisd.org,MR CLINT MILLER   MR JOEL HUDSON   ,'09-12,293,Active, ,2015-03-14T05:35:19,424,USCGeocoder,1,16,cb4ea195-8e71-41a0-9ab8-2aa12d9768eb,4.01,,33.63021218,-95.5603061791,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171598,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,14125.7412354,Meters,3,StreetSegmentInterpolation,
'139,LAMAR COUNTY,'08,'139905,CHISUM ISD,INDEPENDENT,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2830,(903) 737-2831,trchalaire@chisumisd.org,www.chisumisd.org,TOMMY CHALAIRE   ,907,'139905041,CHISUM MIDDLE,REGULAR INSTRUCTIONAL,,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2806,(903) 737-2805,cchadwick@chisumisd.org,chisumisd.org,MR CLIFF CHADWICK   ,'06-08,182,Active,32689.0,2015-03-14T05:35:19,425,USCGeocoder,1,16,31543d97-f899-45c1-a960-527bc3499221,4.01,,33.63021218,-95.5603061791,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171598,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,14125.7412354,Meters,3,StreetSegmentInterpolation,
'139,LAMAR COUNTY,'08,'139905,CHISUM ISD,INDEPENDENT,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2830,(903) 737-2831,trchalaire@chisumisd.org,www.chisumisd.org,TOMMY CHALAIRE   ,907,'139905101,CHISUM EL,REGULAR INSTRUCTIONAL,,3250 S CHURCH ST,PARIS,TX,75462-8909,3250 S CHURCH ST,PARIS,TX,75462-8909,(903) 737-2820,(903) 737-2825,wruthart@chisumisd.org,chisumisd.org,LORI KELLEY   WENDY RUTHART   ,'EE-05,432,Active, ,2015-03-14T05:35:19,426,USCGeocoder,1,16,fb749b77-b0e5-4b5c-ba1e-ca07eacdfd47,4.01,,33.63021218,-95.5603061791,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171598,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,14125.7412354,Meters,3,StreetSegmentInterpolation,
'139,LAMAR COUNTY,'08,'139908,ROXTON ISD,INDEPENDENT,P O BOX 307,ROXTON,TX,75477-0307,303 DENTON ST,ROXTON,TX,75477-0307,(903) 346-3213 ext:11  ,(903) 346-3356,trogers@roxtonisd.org,www.roxtonisd.org,TREVOR ROGERS   ,153,'139908001,ROXTON ISD,REGULAR INSTRUCTIONAL,,P O BOX 307,ROXTON,TX,75477-0307,303 DENTON ST,ROXTON,TX,75477-0307,(903) 346-3213 ext:11  ,(903) 346-3356,trogers@roxtonisd.org,www.roxtonisd.org,MRS CAMESHA SANDERS   ,'PK-12,153,Active, ,2015-03-14T05:35:19,427,USCGeocoder,1,47,ff3df4c6-5b3b-4b3e-878b-cdf020f98edc,4.01,,33.551151,-95.727939,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
