CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_baucumjoseph_output_02_jb,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902104,NORWOOD EL,REGULAR INSTRUCTIONAL,,619 EVELYN LN,BURLESON,TX,76028-6520,619 EVELYN LN,BURLESON,TX,76028-6520,(817) 245-3400,(817) 447-5831,mhill@bisdmail.net,norwood.burlesonisd.net/,MIKALA HILL   ,'EE-05,437,Active, ,2015-03-14T05:35:18,220,USCGeocoder,1,47,0c27e424-98df-4393-be8e-786faa743efa,4.01,,32.5270793117,-97.3265215514,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,14247.1680208,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902105,JACK TAYLOR EL,REGULAR INSTRUCTIONAL,,400 N E ALSBURY BLVD,BURLESON,TX,76028-2624,400 N E ALSBURY BLVD,BURLESON,TX,76028-2624,(817) 245-3200,(817) 447-5841,ddobbins@bisdmail.net,taylor.burlesonisd.net/,DEIDRE DOBBINS   ,'EE-05,492,Active, ,2015-03-14T05:35:18,221,USCGeocoder,1,16,73d1d061-798a-4445-841d-8376c7d6cabe,4.01,,32.5578220162,-97.3310456345,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,94.2603550296,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,49120.7109004,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902107,WILLIAM STRIBLING EL,REGULAR INSTRUCTIONAL,,1881 E RENFRO,BURLESON,TX,76028-5719,1881 E RENFRO,BURLESON,TX,76028-5719,(817) 245-3500,(817) 447-5835,pwaters@bisdmail.net,stribling.burlesonisd.net/,PHILO WATERS   ,'EE KG-05,413,Active,34150.0,2015-03-14T05:35:18,222,USCGeocoder,1,63,d82b6883-9619-4894-a40a-54349247f1f6,4.01,,32.5297740402,-97.2751524773,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,63518.6946537,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902108,BRANSOM EL,REGULAR INSTRUCTIONAL,,820 S HURST,BURLESON,TX,76028.0,820 S HURST,BURLESON,TX,76028.0,(817) 245-3600,(817) 447-5888,jburchfield@bisdmail.net,bransom.burlesonisd.net/,JOY BURCHFIELD   ,'EE-05,504,Active,35811.0,2015-03-14T05:35:18,223,USCGeocoder,1,16,e75312cf-2491-449a-a1e9-4831195785ee,4.01,,32.5313808823,-97.3042479237,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,417227.772388,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902109,JUDY HAJEK EL,REGULAR INSTRUCTIONAL,,555 NE MCALISTER,BURLESON,TX,76028.0,555 NE MCALISTER,BURLESON,TX,76028.0,(817) 245-3700,(817) 447-4921,jgilbert@bisdmail.net,hajek.burlesonisd.net/,ERIKA VIRGINIA GILBERT   ,'KG-05,547,Active,38217.0,2015-03-14T05:35:18,224,USCGeocoder,1,31,1abe26b2-249c-4bd0-aa16-73f3b672735d,4.01,,32.5661750664,-97.3352093654,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,58525.1987236,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902110,ANN BROCK EL AT OAK GROVE,REGULAR INSTRUCTIONAL,,12000 OAK GROVE RD,FORT WORTH,TX,76028.0,12000 OAK GROVE RD,FORT WORTH,TX,76028.0,(817) 245-3800,(817) 293-0488,kkimberling@bisdmail.net,brock.burlesonisd.net/,KIMBERLY A KIMBERLING   ,'EE-05,658,Active,38217.0,2015-03-14T05:35:18,225,USCGeocoder,1,78,cc6feb0f-578d-4712-bdf8-918b522282f2,4.01,,32.5900347859,-97.2929941562,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.6331360947,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,673.111698766,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126902,BURLESON ISD,INDEPENDENT,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028-5719,(817) 245-1000,(817) 447-5737,bjimerson@bisdmail.net,www.burlesonisd.net,DR BRET JIMERSON   ,10983,'126902111,IRENE CLINKSCALE EL,REGULAR INSTRUCTIONAL,,600 BLAYKE ST,BURLESON,TX,76028.0,600 BLAYKE ST,BURLESON,TX,76028.0,(817) 245-3900,(817) 295-4651,kcrow@bisdmail.net,clinkscale.burlesonisd.net/,LAURI ALLEN   ,'EE KG-05,589,Active,38540.0,2015-03-14T05:35:18,226,USCGeocoder,1,31,bcb18da9-0b17-4541-bd12-1b54f2b7f7f7,4.01,,32.531931,-97.35615,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903001,CLEBURNE H S,REGULAR INSTRUCTIONAL,,1501 HARLIN DR,CLEBURNE,TX,76033-7099,1501 HARLIN DR,CLEBURNE,TX,76033-7099,(817) 202-1200,(817) 556-5710,chs_admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR CHRIS JACKSON   ,'09-12,1653,Active, ,2015-03-14T05:35:18,227,USCGeocoder,1,16,0a65b99d-1154-4795-bc0c-777282b94f58,4.01,,32.3487145789,-97.4243669635,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,9884.09654064,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903002,TEAM SCH,ALTERNATIVE INSTRUCTIONAL,,1005 S ANGLIN,CLEBURNE,TX,76031-6806,1005 S ANGLIN,CLEBURNE,TX,76031-6806,(817) 202-2160,(817) 202-1489,team_admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,MS GEORGANN STORM   ,'09-12,72,Active,31593.0,2015-03-14T05:35:18,228,USCGeocoder,1,47,dc744462-36c0-455a-baf7-53ad4df76094,4.01,,32.361754798,-97.3897407616,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,94.8520710059,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,1171.24841017,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903004,J J A E P,JJAEP INSTRUCTIONAL,,505 N RIDGEWAY,CLEBURNE,TX,76031.0,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033.0,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,,    ,'06-12,0,Active,35663.0,2015-03-14T05:35:18,229,USCGeocoder,1,16,be5c666b-ea11-4d0b-8aca-584a782e5055,4.01,,32.3448409054,-97.4108224422,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,89.7794513179,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,25042.8057427,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903041,LOWELL SMITH JR MIDDLE,REGULAR INSTRUCTIONAL,,1710 COUNTRY CLUB,CLEBURNE,TX,76033-7000,1710 COUNTRY CLUB,CLEBURNE,TX,76033-7000,(817) 202-1500,(817) 202-1475,smith_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,WILLIAM ALLEN   ,'06-08,775,Active, ,2015-03-14T05:35:18,230,USCGeocoder,1,16,e1f5c3cf-c2ee-4f5b-85de-78c273ba8873,4.01,,32.3167272944,-97.4094470908,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.0828402367,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,16086.9944028,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903101,ADAMS EL,REGULAR INSTRUCTIONAL,,1492 IS GROVE RD,CLEBURNE,TX,76031.0,1492 IS GROVE RD,CLEBURNE,TX,76031-6806,(817) 202-2000,(817) 202-1482,adams_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,MARY BOEDEKER   ,'EE KG-05,435,Active, ,2015-03-14T05:35:18,231,USCGeocoder,1,63,596d88d0-ccae-47b0-940b-407034eef513,4.01,,32.338888,-97.365319,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903102,COLEMAN EL,REGULAR INSTRUCTIONAL,,920 W WESTHILL DR,CLEBURNE,TX,76033-6199,920 W WESTHILL DR,CLEBURNE,TX,76033-6199,(817) 202-2030,(817) 202-1484,coleman_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,MARLA ROTH   ,'EE-05,521,Active, ,2015-03-14T05:35:18,232,USCGeocoder,1,16,090eb04d-d8ba-4e7b-93a2-ef2bcc876475,4.01,,32.3376165354,-97.4007115356,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,44489.4131526,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903103,MARTI EL,REGULAR INSTRUCTIONAL,,2020 W KILPATRICK,CLEBURNE,TX,76033-2099,2020 W KILPATRICK,CLEBURNE,TX,76033-2099,(817) 202-1650,(814) 202-1487,marti_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,KATHY FERRELL   ,'EE KG-05,417,Active, ,2015-03-14T05:35:18,233,USCGeocoder,1,16,2dd868b5-7f45-4dc7-ac8c-201acf229b63,4.01,,32.3631424246,-97.4213903279,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.9704142012,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3909.98162449,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903104,IRVING EL,REGULAR INSTRUCTIONAL,,345 HIX RD,CLEBURNE,TX,76031.0,345 HIX RD,CLEBURNE,TX,76031.0,(817) 202-2100,(817) 202-1486,irving_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,JOEL BLALOCK   ,'EE-05,502,Active, ,2015-03-14T05:35:18,234,USCGeocoder,1,16,b18509e4-c557-4f35-9e43-82dffef6b90b,4.01,,32.3749459912,-97.3793514843,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,119749.708485,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903107,AD WHEAT MIDDLE,REGULAR INSTRUCTIONAL,,810 N COLONIAL,CLEBURNE,TX,76033-5496,810 N COLONIAL,CLEBURNE,TX,76033-5496,(817) 202-1300,(817) 202-1479,wheat_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,MRS SUZANNE KEESEE   ,'06-08,701,Active, ,2015-03-14T05:35:18,235,USCGeocoder,1,16,d26c7e49-13db-46f0-a94f-2ec70454f39d,4.01,,32.3477677361,-97.4216519754,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,11216.3364561,Meters,3,StreetSegmentInterpolation,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903108,GERARD EL,REGULAR INSTRUCTIONAL,,1212 HYDE PARK,CLEBURNE,TX,76033-6564,1212 HYDE PARK,CLEBURNE,TX,76033-6564,(817) 202-2130,(817) 202-1485,gerard_admin@cleburne.k12.tx.us,cleburne.k12.tx.us,TRACY WHITE   ,'EE-05,531,Active, ,2015-03-14T05:35:18,236,USCGeocoder,1,47,69d326db-c724-4572-921d-3456c1f37ea9,4.01,,32.31947,-97.408703,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903109,COOKE EL,REGULAR INSTRUCTIONAL,,902 PHILLIPS ST,CLEBURNE,TX,76033.0,902 PHILLIPS ST,CLEBURNE,TX,76033.0,(817) 202-2060,(817) 202-1483,cooke_admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,MS AIREMY CAUDLE   ,'EE KG-05,533,Active,36321.0,2015-03-14T05:35:18,237,USCGeocoder,1,16,c8dde709-533b-494b-828a-2994ad53310d,4.01,,32.3597760905,-97.4082888159,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,132573.895275,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126903,CLEBURNE ISD,INDEPENDENT,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033-5118,(817) 202-1100,(817) 202-1460,admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR KYLE HEATH   ,6573,'126903111,SANTA FE EL,REGULAR INSTRUCTIONAL,,1601 E HENDERSON,CLEBURNE,TX,76031-5207,1601 E HENDERSON,CLEBURNE,TX,76031-5207,(817) 202-2300,(817) 202-1497,santafe_admin@cleburne.k12.tx.us,www.cleburne.k12.tx.us,DR WILMER ROMERO   ,'EE-05,433,Active,37758.0,2015-03-14T05:35:18,238,USCGeocoder,1,16,4780b1dd-e9f5-4f2b-b4d4-44f9a00e777b,4.01,,32.3631898611,-97.3625617467,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,181476.422302,Meters,2,Parcel,
'126,JOHNSON COUNTY,'11,'126904,GRANDVIEW ISD,INDEPENDENT,P O BOX 310,GRANDVIEW,TX,76050-0310,701 S FIFTH ST,GRANDVIEW,TX,76050-0310,(817) 866-2450,(817) 866-3351,jperrin@gvisd.org,www.gvisd.org,JOE EDWARD PERRIN   ,1121,'126904001,GRANDVIEW H S,REGULAR INSTRUCTIONAL,,P O BOX 310,GRANDVIEW,TX,76050-0310,1009 CARROLL ST,GRANDVIEW,TX,76050-0310,(817) 866-3320,(817) 866-2645,kbasham@gvisd.org,gvisd.org,MR KIRBY BASHAM   ,'09-12,378,Active, ,2015-03-14T05:35:18,239,USCGeocoder,1,47,e8e28393-6dca-4cbb-b6ce-4bedaa68cdf2,4.01,,32.260579,-97.175542,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126904,GRANDVIEW ISD,INDEPENDENT,P O BOX 310,GRANDVIEW,TX,76050-0310,701 S FIFTH ST,GRANDVIEW,TX,76050-0310,(817) 866-2450,(817) 866-3351,jperrin@gvisd.org,www.gvisd.org,JOE EDWARD PERRIN   ,1121,'126904003,GRANDVIEW ISD JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 310,GRANDVIEW,TX,76050.0,1009 CARROLL ST,GRANDVIEW,TX,76050.0,(817) 866-2450,(817) 866-3351,jperrin@gvisd.org,www.gvisd.org,    ,'07-12,-1,Active,35713.0,2015-03-14T05:35:18,240,USCGeocoder,1,31,8a6defbd-55b2-4137-b3ee-989ebe90277b,4.01,,32.260445,-97.176295,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126904,GRANDVIEW ISD,INDEPENDENT,P O BOX 310,GRANDVIEW,TX,76050-0310,701 S FIFTH ST,GRANDVIEW,TX,76050-0310,(817) 866-2450,(817) 866-3351,jperrin@gvisd.org,www.gvisd.org,JOE EDWARD PERRIN   ,1121,'126904041,GRANDVIEW J H,REGULAR INSTRUCTIONAL,,P O BOX 310,GRANDVIEW,TX,76050-0310,705 S 5TH ST,GRANDVIEW,TX,76050-0310,(817) 866-2492,(817) 866-3912,jhudson@gvisd.org,gvisd.org,MR JEFF HUDSON   ,'06-08,-1,Active, ,2015-03-14T05:35:18,241,USCGeocoder,1,47,fed8d099-90c1-4447-b325-8151d52e7c9e,4.01,,32.261595,-97.1761,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126904,GRANDVIEW ISD,INDEPENDENT,P O BOX 310,GRANDVIEW,TX,76050-0310,701 S FIFTH ST,GRANDVIEW,TX,76050-0310,(817) 866-2450,(817) 866-3351,jperrin@gvisd.org,www.gvisd.org,JOE EDWARD PERRIN   ,1121,'126904102,GRANDVIEW EL,REGULAR INSTRUCTIONAL,,P O BOX 310,GRANDVIEW,TX,76050.0,301 ZEBRA PKWY,GRANDVIEW,TX,76050.0,(817) 866-2701,(817) 866-2452,kstewart@gvisd.org,gvisd.org,MRS KATHRINE STEWART   ,'EE-05,482,Active,35951.0,2015-03-14T05:35:18,242,USCGeocoder,1,63,5232d74c-5687-414e-af43-3b84c2651804,4.01,,32.260606,-97.175311,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126905,JOSHUA ISD,INDEPENDENT,P O BOX 40,JOSHUA,TX,76058-0040,310 E 18TH ST,JOSHUA,TX,76058-3110,(817) 202-2500 ext:1012,(817) 641-2738,FMarek@joshuaisd.org,www.joshuaisd.org,FRAN MAREK   ,5025,'126905001,JOSHUA H S,REGULAR INSTRUCTIONAL,,909 S BROADWAY,JOSHUA,TX,76058-5199,909 S BROADWAY,JOSHUA,TX,76058-5199,(817) 202-2500 ext:1101,(817) 556-3403,cochranm@joshuaisd.org,www.joshuaisd.org,MR ROY H COCHRAN   ,'10-12,995,Active, ,2015-03-14T05:35:18,243,USCGeocoder,1,31,e666fe88-66c0-414e-8b1b-3739545bcfd9,4.01,,32.450596,-97.383283,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'126,JOHNSON COUNTY,'11,'126905,JOSHUA ISD,INDEPENDENT,P O BOX 40,JOSHUA,TX,76058-0040,310 E 18TH ST,JOSHUA,TX,76058-3110,(817) 202-2500 ext:1012,(817) 641-2738,FMarek@joshuaisd.org,www.joshuaisd.org,FRAN MAREK   ,5025,'126905002,NEW HORIZON H S,ALTERNATIVE INSTRUCTIONAL,,603 PLUM ST,JOSHUA,TX,76058-3110,603 PLUM ST,JOSHUA,TX,76058-3110,(817) 202-2500 ext:1300,(817) 202-9143,bodinek@joshuaisd.org,www.joshuaisd.org,MR KENNETH BODINE   ,'09-12,51,Active,32987.0,2015-03-14T05:35:18,244,USCGeocoder,1,31,31148c13-c5ee-4cc1-8e68-f04afbc0ce07,4.01,,32.443939,-97.382311,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
