CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_etimms_output_14_et,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'184,PARKER COUNTY,'11,'184904,MILLSAP ISD,INDEPENDENT,201 E BRAZOS ST,MILLSAP,TX,76066-9444,201 E BRAZOS ST,MILLSAP,TX,76066-9444,(940) 682-3101,(940) 682-4476,cwiese@millsapisd.net,www.MillsapISD.net,DR DAVID BELDING   ,880,'184904001,MILLSAP H S,REGULAR INSTRUCTIONAL,,600 BULLDOG BLVD,MILLSAP,TX,76066-9444,600 BULLDOG BLVD,MILLSAP,TX,76066-9444,(940) 682-3180,(940) 682-4035,taddison@millsapisd.net,www.MillsapISD.net,TAMMY ADDISON   ,'09-12,259,Active, ,2015-03-14T05:35:22,389,USCGeocoder,63,1,4.01,,8b272433-e0d3-4785-8edf-dd021e78afb6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.7581,-98.005539,Exact
'184,PARKER COUNTY,'11,'184904,MILLSAP ISD,INDEPENDENT,201 E BRAZOS ST,MILLSAP,TX,76066-9444,201 E BRAZOS ST,MILLSAP,TX,76066-9444,(940) 682-3101,(940) 682-4476,cwiese@millsapisd.net,www.MillsapISD.net,DR DAVID BELDING   ,880,'184904041,MILLSAP MIDDLE,REGULAR INSTRUCTIONAL,,301 E BRAZOS ST,MILLSAP,TX,76066-9444,301 E BRAZOS ST,MILLSAP,TX,76066-9444,(940) 682-3160,(940) 682-7482,jclark@millsapisd.net,www.millsapisd.net,MR JEFF CLARK   ,'06-08,202,Active,2001-03-08,2015-03-14T05:35:22,390,USCGeocoder,16,1,4.01,,cae98d0e-c564-408a-8510-3f239f2c40c7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7477.59662718,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7484568553,-98.0128217696,Relaxed
'184,PARKER COUNTY,'11,'184904,MILLSAP ISD,INDEPENDENT,201 E BRAZOS ST,MILLSAP,TX,76066-9444,201 E BRAZOS ST,MILLSAP,TX,76066-9444,(940) 682-3101,(940) 682-4476,cwiese@millsapisd.net,www.MillsapISD.net,DR DAVID BELDING   ,880,'184904101,MILLSAP EL,REGULAR INSTRUCTIONAL,,101 WILSON BEND RD,MILLSAP,TX,76066-9444,101 WILSON BEND RD,MILLSAP,TX,76066-9444,(940) 682-3139,(940) 682-4158,cbradshaw@millsapisd.net,www.MillsapISD.net,MRS CATHY BRADSHAW   ,'EE-05,419,Active, ,2015-03-14T05:35:22,391,USCGeocoder,16,1,4.01,,0da5c886-c862-47bb-a3c7-b1857c6a7796,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,19866.2675935,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7663919139,-98.0141396867,Relaxed
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907001,ALEDO H S,REGULAR INSTRUCTIONAL,,1000 BAILEY RANCH RD,ALEDO,TX,76008-4407,1000 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8711,(817) 441-5136,dpeterson@aledo.k12.tx.us,aledo.schoolfusion.us,DAN PETERSON   ,'09-12,1193,Active, ,2015-03-14T05:35:22,392,USCGeocoder,63,1,4.01,,45ee58f8-e6be-4168-85a8-e256189ba2e5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,89657.4357911,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7110559524,-97.6160464652,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907009,DON R DANIEL NINTH GRADE CAMPUS,REGULAR INSTRUCTIONAL,,990 BAILEY RANCH RD,ALEDO,TX,76008,990 BAILEY RANCH RD,ALEDO,TX,76008,(817) 441-4504,(817) 441-2146,atims@aledo.k12.tx.us,aledo.schoolfusion.us,ANGELA TIMS   ,'09,391,Active,2010-08-03,2015-03-14T05:35:22,393,USCGeocoder,31,1,4.01,,d7f49b17-6a60-44a4-8a88-37ec57d08469,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,89657.4357911,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7110621812,-97.6158702264,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907041,ALEDO MIDDLE,REGULAR INSTRUCTIONAL,,416 FM 1187 S,ALEDO,TX,76008-4489,416 FM 1187 S,ALEDO,TX,76008-4489,(817) 441-5198,(817) 441-5133,cjones@aledo.k12.tx.us,aledo.schoolfusion.us,CHERYL JONES   ,'07-08,804,Active, ,2015-03-14T05:35:22,394,USCGeocoder,125,1,4.01,,56fa43c0-140d-47d1-bb31-7f376f698a5c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6704.20475454,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6914186368,-97.6027520237,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907101,VANDAGRIFF EL,REGULAR INSTRUCTIONAL,,408 FM 1187 S,ALEDO,TX,76008-4407,408 FM 1187 S,ALEDO,TX,76008-4407,(817) 441-8771,(817) 441-5150,sadams@aledo.k12.tx.us,aledo.schoolfusion.us,STEPHANIE ADAMS   ,'EE KG-04,472,Active, ,2015-03-14T05:35:22,395,USCGeocoder,94,1,4.01,,0a7c5396-1a8e-40c1-90cb-0087301a2eb8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6704.20475454,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6916105825,-97.60277965,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907102,CODER EL,REGULAR INSTRUCTIONAL,,12 VERNON RD,ALEDO,TX,76008-3103,12 VERNON RD,ALEDO,TX,76008-3103,(817) 441-6095,(817) 441-5135,asadler@aledo.k12.tx.us,aledo.schoolfusion.us,AMY SADLER   ,'EE-04,425,Active,1988-11-08,2015-03-14T05:35:22,396,USCGeocoder,47,1,4.01,,f60c2802-406b-43f0-8762-cf98cd137704,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2208.15185376,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7172334124,-97.6145821616,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907103,STUARD EL,REGULAR INSTRUCTIONAL,,200 THUNDERHEAD LN,ALEDO,TX,76008,200 THUNDERHEAD LN,ALEDO,TX,76008,(817) 441-5103,(817) 441-5116,rshelton@aledo.k12.tx.us,aledo.schoolfusion.us,RON SHELTON   ,'EE KG-04,531,Active, ,2015-03-14T05:35:22,397,USCGeocoder,31,1,4.01,,c3631ac6-b31a-4544-9d17-973f6dcaf705,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.674079,-97.647397,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907104,MCCALL EL,REGULAR INSTRUCTIONAL,,400 SCENIC TRL,WILLOW PARK,TX,76087,400 SCENIC TRL,WILLOW PARK,TX,76087,(817) 441-4500,(817) 441-4535,jbeaty@aledo.k12.tx.us,aledo.schoolfusion.us,MR JASON BEATY   ,'EE KG-04,436,Active,2008-08-25,2015-03-14T05:35:22,398,USCGeocoder,31,1,4.01,,a4d001a4-1be7-4343-a4ce-87130b684625,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.737292,-97.623528,Exact
'184,PARKER COUNTY,'11,'184907,ALEDO ISD,INDEPENDENT,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,1008 BAILEY RANCH RD,ALEDO,TX,76008-4407,(817) 441-8327,(817) 441-5144,dcitty@aledo.k12.tx.us,aledo.schoolfusion.us,DR JAMES DEREK CITTY   ,5037,'184907110,MCANALLY INT,REGULAR INSTRUCTIONAL,,151 FM 5 S,ALEDO,TX,76008,151 FM 5 S,ALEDO,TX,76008,(817) 441-8347,(817) 441-5177,bharmon@aledo.k12.tx.us,aledo.schoolfusion.us,BOB HARMON   ,'05-06,785,Active,2003-03-28,2015-03-14T05:35:22,399,USCGeocoder,31,1,4.01,,1b8e1a67-393e-428c-b2ca-2ed6a4be4009,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3118.65347036,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.685602855,-97.601270713,Exact
'184,PARKER COUNTY,'11,'184908,PEASTER ISD,INDEPENDENT,P O BOX 129,PEASTER,TX,76485-0129,3602 HARWELL LAKE RD,WEATHERFORD,TX,76088,(817) 341-5000,(817) 341-5003,mdadams@peaster.net,www.peaster.net,MR MATT D ADAMS   ,1091,'184908001,PEASTER H S,REGULAR INSTRUCTIONAL,,P O BOX 129,PEASTER,TX,76485-0129,3600 HARWELL LK RD,WEATHERFORD,TX,76088,(817) 341-5000,(817) 341-5027,,www.peaster.net,MRS DARLA HENRY   ,'09-12,289,Active, ,2015-03-14T05:35:22,400,USCGeocoder,47,1,4.01,,f29bf8d8-c0d2-4f0a-88a2-58e884977582,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13959.5097544,LinearInterpolationAddressRange,StreetSegment,88.0177514793,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8665540719,-97.8649145711,Relaxed
'184,PARKER COUNTY,'11,'184908,PEASTER ISD,INDEPENDENT,P O BOX 129,PEASTER,TX,76485-0129,3602 HARWELL LAKE RD,WEATHERFORD,TX,76088,(817) 341-5000,(817) 341-5003,mdadams@peaster.net,www.peaster.net,MR MATT D ADAMS   ,1091,'184908041,PEASTER MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 129,PEASTER,TX,76485-0129,8512 FM 920,WEATHERFORD,TX,76088,(817) 341-5000,(817) 341-5052,,www.peaster.net,MR DARREN GRUDT   ,'06-08,254,Active,1995-06-07,2015-03-14T05:35:22,401,USCGeocoder,47,1,4.01,,4f50d6d0-2bdf-4a84-841c-1fd6bfcbc834,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3560.99791204,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8690106208,-97.8673035817,Exact
'184,PARKER COUNTY,'11,'184908,PEASTER ISD,INDEPENDENT,P O BOX 129,PEASTER,TX,76485-0129,3602 HARWELL LAKE RD,WEATHERFORD,TX,76088,(817) 341-5000,(817) 341-5003,mdadams@peaster.net,www.peaster.net,MR MATT D ADAMS   ,1091,'184908101,PEASTER EL,REGULAR INSTRUCTIONAL,,P O BOX 129,PEASTER,TX,76485-0129,3400 HARWELL LK RD,WEATHERFORD,TX,76088,(817) 594-1884,(817) 594-1890,dhoward@peaster.net,www.peaster.net,MR JONATHAN SCOTT   ,'EE-05,548,Active,1995-06-07,2015-03-14T05:35:22,402,USCGeocoder,16,1,4.01,,16a49f21-7232-4dce-92e2-a4d0ae4c7d6c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,43963.6529053,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8664762026,-97.8596259921,Exact
'184,PARKER COUNTY,'11,'184909,BROCK ISD,INDEPENDENT,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,(817) 594-7642,(817) 599-3246,lbellamy@brockisd.net,www.brockisd.net/,RICHARD TEDDER   ,1175,'184909001,BROCK H S,REGULAR INSTRUCTIONAL,,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,400 EAGLE SPIRIT LN,BROCK,TX,76087-9636,(817) 596-7425,(817) 599-3246,vdeaver@brockisd.net,,MR RICK HOWELL   ,'09-12,352,Active,1971-09-01,2015-03-14T05:35:22,403,USCGeocoder,31,1,4.01,,08078cde-52a3-4aee-be8c-62312e845945,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.667052,-97.930866,Exact
'184,PARKER COUNTY,'11,'184909,BROCK ISD,INDEPENDENT,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,(817) 594-7642,(817) 599-3246,lbellamy@brockisd.net,www.brockisd.net/,RICHARD TEDDER   ,1175,'184909041,BROCK J H,REGULAR INSTRUCTIONAL,,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,300 GRINDSTONE RD,BROCK,TX,76087-9636,(817) 594-3195,(817) 594-3191,dmerrick@brockisd.net,www.brockisd.net,MR CHAD MASSEY   ,'06-08,271,Active,2003-05-27,2015-03-14T05:35:22,404,USCGeocoder,16,1,4.01,,7f2083d9-ffbd-4f87-bc4a-13085d159085,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18773.964762,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6719951004,-97.9508675099,Relaxed
'184,PARKER COUNTY,'11,'184909,BROCK ISD,INDEPENDENT,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,(817) 594-7642,(817) 599-3246,lbellamy@brockisd.net,www.brockisd.net/,RICHARD TEDDER   ,1175,'184909101,BROCK EL,REGULAR INSTRUCTIONAL,,410 EAGLE SPIRIT LN,BROCK,TX,76087-9636,100 GRINDSTONE RD,BROCK,TX,76087-9636,(817) 594-8017,(817) 599-5117,pcox@brockisd.net,www.brockisd.net,MRS DEEANN MILLS   ,'EE-05,552,Active,1992-08-10,2015-03-14T05:35:22,405,USCGeocoder,47,1,4.01,,09c5dd1e-ff2d-4f48-a3be-2b21033aa087,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.675957,-97.942303,Exact
'184,PARKER COUNTY,'11,'184911,GARNER ISD,INDEPENDENT,2222 GARNER SCHOOL RD,WEATHERFORD,TX,76088-7044,2222 GARNER SCHOOL RD,WEATHERFORD,TX,76088-7044,(940) 682-4251 ext:108 ,(940) 682-4141,rhallmark@garnerisd.net,www.garnerisd.net,REBECCA HALLMARK   ,199,'184911101,GARNER EL,REGULAR INSTRUCTIONAL,,2222 GARNER SCHOOL RD,WEATHERFORD,TX,76088-9366,2222 GARNER SCHOOL RD,WEATHERFORD,TX,76088-9366,(940) 682-7410 ext:101 ,(940) 682-4141,bcarlton@garnerisd.net,garnerisd.net,MR BOBBY JOE CARLTON   ,'EE-08,199,Active,1978-09-01,2015-03-14T05:35:22,406,USCGeocoder,16,1,4.01,,ae50bec5-ab50-410d-af62-17fefb5c84a2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1704.90202683,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8323146148,-97.9850317768,Exact
'185,PARMER COUNTY,'16,'185901,BOVINA ISD,INDEPENDENT,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1336 ext:222 ,(806) 251-1578,denise.anderson@region16.net,www.bovinaisd.org,MS KAREN DENISE ANDERSON   ,485,'185901001,BOVINA H S,REGULAR INSTRUCTIONAL,,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1317 ext:229 ,(806) 251-1002,steve.arias@region16.net,www.bovinaisd.org,MR STEVE ARIAS   ,'09-12,108,Active, ,2015-03-14T05:35:22,407,USCGeocoder,16,1,4.01,,84daac1f-2903-42a3-aa5e-3d4b7c78b3b3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2525.6656752,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.5134536576,-102.888320142,Exact
'185,PARMER COUNTY,'16,'185901,BOVINA ISD,INDEPENDENT,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1336 ext:222 ,(806) 251-1578,denise.anderson@region16.net,www.bovinaisd.org,MS KAREN DENISE ANDERSON   ,485,'185901041,BOVINA MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1377 ext:230 ,(806) 251-1578,mark.barnes@region16.net,www.bovinaisd.org,MR MARK BARNES   ,'06-08,108,Active,1980-07-01,2015-03-14T05:35:22,408,USCGeocoder,0,1,4.01,,7007cbf2-e783-40fe-8d01-279c2e7b37c5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2525.6656752,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.5134536576,-102.888320142,Exact
'185,PARMER COUNTY,'16,'185901,BOVINA ISD,INDEPENDENT,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1336 ext:222 ,(806) 251-1578,denise.anderson@region16.net,www.bovinaisd.org,MS KAREN DENISE ANDERSON   ,485,'185901101,BOVINA EL,REGULAR INSTRUCTIONAL,,P O BOX 70,BOVINA,TX,79009-0070,500 HALSELL ST,BOVINA,TX,79009-0070,(806) 251-1316 ext:231 ,(806) 251-1578,dawn.watson@region16.net,www.bovinaisd.org,MRS DAWN WATSON   ,'EE-05,269,Active, ,2015-03-14T05:35:22,409,USCGeocoder,16,1,4.01,,2538a118-2942-4381-85c5-a0b5a3bde3f1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2525.6656752,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.5134536576,-102.888320142,Exact
'185,PARMER COUNTY,'16,'185902,FARWELL ISD,INDEPENDENT,P O BOX F,FARWELL,TX,79325-0235,705 6TH ST,FARWELL,TX,79325-0235,(806) 481-3371,(806) 481-9275,klusk@farwellschools.org,www.farwellschools.org,MR KELLY LUSK   ,552,'185902001,FARWELL H S,REGULAR INSTRUCTIONAL,,P O BOX F,FARWELL,TX,79325-0235,801 AVE G,FARWELL,TX,79325-0235,(806) 481-3351,(806) 481-3531,cnorman@farwellschools.org,www.farwellschools.org,MR COBY NORMAN   ,'09-12,145,Active, ,2015-03-14T05:35:22,410,USCGeocoder,31,1,4.01,,2e2e478a-c07a-4d01-b300-6ef5daac0d1d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.379961,-103.034367,Exact
'185,PARMER COUNTY,'16,'185902,FARWELL ISD,INDEPENDENT,P O BOX F,FARWELL,TX,79325-0235,705 6TH ST,FARWELL,TX,79325-0235,(806) 481-3371,(806) 481-9275,klusk@farwellschools.org,www.farwellschools.org,MR KELLY LUSK   ,552,'185902041,FARWELL J H,REGULAR INSTRUCTIONAL,,P O BOX F,FARWELL,TX,79325-0235,701 AVE G,FARWELL,TX,79325-0235,(806) 481-9260,(806) 481-9258,rbrown@farwellschools.org,www.farwellschools.org,MR ROBERT BROWN   ,'06-08,138,Active, ,2015-03-14T05:35:22,411,USCGeocoder,94,1,4.01,,474a83c7-8d1b-4705-aed3-307fb912e6d7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.380616,-103.035124,Exact
'185,PARMER COUNTY,'16,'185902,FARWELL ISD,INDEPENDENT,P O BOX F,FARWELL,TX,79325-0235,705 6TH ST,FARWELL,TX,79325-0235,(806) 481-3371,(806) 481-9275,klusk@farwellschools.org,www.farwellschools.org,MR KELLY LUSK   ,552,'185902101,FARWELL EL,REGULAR INSTRUCTIONAL,,P O BOX F,FARWELL,TX,79325-0235,601 AVE G,FARWELL,TX,79325-0235,(806) 481-9131,(806) 481-3255,acrawford@farwellschools.org,,ANNIE CRAWFORD   ,'EE-05,269,Active, ,2015-03-14T05:35:22,412,USCGeocoder,0,1,4.01,,a3319371-b455-4fed-bd54-6f17d7e572bc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2712.35220518,LinearInterpolationAddressRange,StreetSegment,97.6331360947,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.3810050476,-103.039132338,Relaxed
'185,PARMER COUNTY,'16,'185903,FRIONA ISD,INDEPENDENT,909 E 11TH ST,FRIONA,TX,79035-1416,909 E 11TH ST,FRIONA,TX,79035-1416,(806) 250-2747,(806) 250-3805,kaustin@frionaisd.com,www.frionaisd.com/,MR KENNY W AUSTIN   ,1150,'185903001,FRIONA H S,REGULAR INSTRUCTIONAL,,7TH AND ETTA,FRIONA,TX,79035-1416,7TH AND ETTA,FRIONA,TX,79035-1416,(806) 250-3951,(806) 259-2281,kaustin@frionaisd.com,www.frionaisd.com,MS PAM RAY   ,'09-12,340,Active, ,2015-03-14T05:35:22,413,USCGeocoder,63,1,4.01,,fefebfda-4d78-43af-8bc0-9d3e7a97262d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.637834,-102.730304,Exact
'185,PARMER COUNTY,'16,'185903,FRIONA ISD,INDEPENDENT,909 E 11TH ST,FRIONA,TX,79035-1416,909 E 11TH ST,FRIONA,TX,79035-1416,(806) 250-2747,(806) 250-3805,kaustin@frionaisd.com,www.frionaisd.com/,MR KENNY W AUSTIN   ,1150,'185903041,FRIONA J H,REGULAR INSTRUCTIONAL,,1001 EUCLID,FRIONA,TX,79035-1416,1001 EUCLID,FRIONA,TX,79035-1416,(806) 250-2788,(806) 250-8155,kaustin@frionaisd.com,www.frionaisd.com,MR MARK SUNDRE   ,'06-08,245,Active, ,2015-03-14T05:35:22,414,USCGeocoder,94,1,4.01,,af5dddf9-1313-4144-8145-91d8be2d30b6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.641011,-102.720528,Exact
