CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'246,WILLIAMSON COUNTY,'13,'246914,COUPLAND ISD,INDEPENDENT,P O BOX 217,COUPLAND,TX,78615-0217,620 S COMMERCE,COUPLAND,TX,78615-0217,(512) 856-2422,(512) 856-2222,gchandler@couplandisd.org,www.couplandisd.org,MR GARY W CHANDLER   ,142,'246914101,COUPLAND EL,REGULAR INSTRUCTIONAL,,P O BOX 217,COUPLAND,TX,78615-0217,620 S COMMERCE,COUPLAND,TX,78615-0217,(512) 856-2422,(512) 856-2222,SSTAUTZ@COUPLANDISD.ORG,teacherweb.com/tx/couplandschool/schoolhomepage/SDHP1.stm,MR GARY W CHANDLER   ,'KG-08,142,Active,1978-09-01,2015-03-14T05:35:29,411,USCGeocoder,63,1,4.01,,56cae81c-9da4-440f-83a0-08e56081d583,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.453492,-97.39085,Exact
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901001,FLORESVILLE H S,REGULAR INSTRUCTIONAL,,1813 TIGER LN,FLORESVILLE,TX,78114-2197,1813 TIGER LN,FLORESVILLE,TX,78114-2197,(830) 393-5370,(830) 393-5719,webmaster@fisd.us,www.fisd.us/High/,SANDRA GALINZOGA   ,'09-12,1191,Active, ,2015-03-14T05:35:29,412,USCGeocoder,16,1,4.01,,423f17f1-bad6-440e-8283-9772754e8b9d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,92238.3997047,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1450784952,-98.1529309256,Relaxed
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901002,FLORESVILLE ALTER CTR,DAEP INSTRUCTIONAL,,1813 TIGER LN,FLORESVILLE,TX,78114-1852,1813 TIGER LN,FLORESVILLE,TX,78114-1852,(830) 393-5368,(830) 393-5706,WEBMASTER@FISD.US,www.fisd.us/Alternative/,BUD BOX   ,'KG-12,-1,Active,1995-01-01,2015-03-14T05:35:30,413,USCGeocoder,0,1,4.01,,70d7aaec-9021-41e5-9226-c70fcbf7f56a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,92238.3997047,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1450784952,-98.1529309256,Relaxed
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901003,WILSON CO J J A E P,JJAEP INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114-1852,335 ALTERNATIVE LN,FLORESVILLE,TX,78114-1852,(830) 393-5368,(830) 393-5706,WEBMASTER@FISD.US,www.fisd.us/Alternative/,MR BUD BOX   ,'04-12,-1,Active,1996-01-01,2015-03-14T05:35:30,414,USCGeocoder,31,1,4.01,,1c9b927e-8624-4f48-91f5-cf4e0d483901,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901041,FLORESVILLE MIDDLE,REGULAR INSTRUCTIONAL,,2601 B ST,FLORESVILLE,TX,78114-2196,2601 B ST,FLORESVILLE,TX,78114-2196,(830) 393-5350,(830) 393-5339,webmaster@fisd.us,www.fisd.us/middle/,MARCIA GONZALES   ,'06-08,923,Active, ,2015-03-14T05:35:30,415,USCGeocoder,16,1,4.01,,e09b6933-f4a6-485d-beb2-5a5dadc1fb8b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,62358.0685103,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1454701538,-98.1459723161,Relaxed
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901104,NORTH EL,REGULAR INSTRUCTIONAL,,14905 FM 775,FLORESVILLE,TX,78114,14905 FM 775,FLORESVILLE,TX,78114,(830) 393-5310,(830) 393-5315,webmaster@fisd.us,www.fisd.us/NorthElementary/,MICHAEL SCHROLLER   ,'EE-05,915,Active,2010-06-09,2015-03-14T05:35:30,416,USCGeocoder,47,1,4.01,,9f0a2eff-89d7-4a25-8fd3-893064fb582e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.22169,-98.252193,Exact
'247,WILSON COUNTY,'20,'247901,FLORESVILLE ISD,INDEPENDENT,1200 5TH ST,FLORESVILLE,TX,78114-1852,1200 5TH ST,FLORESVILLE,TX,78114-1852,(830) 393-5300,(830) 393-5399,WEBMASTER@fisd.us,www.fisd.us,DR SHERRI BAYS   ,3949,'247901106,SOUTH EL,REGULAR INSTRUCTIONAL,,2000 TIGER LN,FLORESVILLE,TX,78114,2000 TIGER LN,FLORESVILLE,TX,78114,(830) 393-5325,(830) 393-5756,webmaster@fisd.us,www.fisd.us/southelementary/,SHELLEY KECK   ,'EE-05,892,Active,2010-06-09,2015-03-14T05:35:30,417,USCGeocoder,0,1,4.01,,32e817f3-cc32-4d94-9cb3-7e10b80168f8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,42984.2799501,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1480370896,-98.1500988107,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903001,LA VERNIA H S,REGULAR INSTRUCTIONAL,,225 BLUEBONNET RD,LA VERNIA,TX,78121-9554,225 BLUEBONNET RD,LA VERNIA,TX,78121-9554,(830) 779-6630,(830) 779-3218,kimberley.martin@lvschools.net,www.lvisd.org,MRS KIMBERLEY MARTIN   ,'09-12,1015,Active, ,2015-03-14T05:35:30,418,USCGeocoder,16,1,4.01,,0dddc7f7-cac5-4407-944f-e9ec04bf4da4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2058.25499897,LinearInterpolationAddressRange,StreetSegment,94.8224852071,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.3432930305,-98.0250448954,Relaxed;Soundex
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903002,FLORESVILLE ALTERNATIVE,DAEP INSTRUCTIONAL,,501 10TH ST,FLORESVILLE,TX,78114,501 10TH ST,FLORESVILLE,TX,78114,(830) 393-5368,(830) 393-5706,,,BUD BOX   ,'KG-12,-1,Active,1996-07-01,2015-03-14T05:35:30,419,USCGeocoder,31,1,4.01,,515d62fb-932e-42b5-9eee-b75d3b909b0b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40866.0419251,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1579005005,-98.1736053642,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903003,WILSON CO J J A E P,JJAEP INSTRUCTIONAL,,501 10TH ST,FLORESVILLE,TX,78114,501 10TH ST,FLORESVILLE,TX,78114,(830) 393-5368, ,,,BUD BOX   ,'KG-12,0,Active,1997-07-01,2015-03-14T05:35:30,420,USCGeocoder,16,1,4.01,,97f0da11-88e1-4938-be30-46bfe295b3dd,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40866.0419251,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1579005005,-98.1736053642,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903004,FLORESVILLE CHOICE PROGRAM,ALTERNATIVE INSTRUCTIONAL,,501 10TH ST,FLORESVILLE,TX,78114,501 10TH ST,FLORESVILLE,TX,78114,(830) 393-5368, ,,,MR BUD BOX   ,'07-12,-1,Active,2002-09-05,2015-03-14T05:35:30,421,USCGeocoder,0,1,4.01,,ae822dfd-7bb5-426c-b2dd-1bf3a352bc7b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40866.0419251,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1579005005,-98.1736053642,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903041,LA VERNIA J H,REGULAR INSTRUCTIONAL,,195 BLUEBONNET RD,LA VERNIA,TX,78121-4602,195 BLUEBONNET RD,LA VERNIA,TX,78121-4602,(830) 779-6650,(830) 779-6651,bill.mikeska@lvschools.net,www.lvschools.net,MR BILL MIKESKA   ,'06-08,778,Active,1986-08-12,2015-03-14T05:35:30,422,USCGeocoder,31,1,4.01,,22fe8556-3bfc-4609-8267-f1a14a7dfe73,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2281.63704878,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.3550681413,-98.1209265146,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903103,LA VERNIA PRI,REGULAR INSTRUCTIONAL,,249 FM 1346 S,LA VERNIA,TX,78121,249 S FM 1346,LA VERNIA,TX,78121,(830) 779-6660,(830) 779-7031,sheri.boos@lvschools.net,www.lvisd.org,MRS SHERI BOOS   ,'EE-02,735,Active,2000-06-07,2015-03-14T05:35:30,423,USCGeocoder,16,1,4.01,,73a87cf8-9a0f-4bd4-b808-1c2df3237ccb,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,21442.2057362,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.3536966399,-98.1317530639,Relaxed
'247,WILSON COUNTY,'20,'247903,LA VERNIA ISD,INDEPENDENT,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,13600 US HWY 87 W,LA VERNIA,TX,78121-9554,(830) 779-6600,(830) 779-2304,jose.moreno@lvschools.net,www.lvisd.org,DR JOSE H MORENO   ,3192,'247903104,LA VERNIA INT,REGULAR INSTRUCTIONAL,,369 S FM 1346,LA VERNIA,TX,78121,369 S FM 1346,LA VERNIA,TX,78121,(830) 779-6640,(830) 779-6642,scott.cales@lvschools.net,www.lvisd.org,SCOTT CALES   ,'03-05,660,Active,2009-06-16,2015-03-14T05:35:30,424,USCGeocoder,0,1,4.01,,55e48c02-fff0-42f9-b49b-36be5bab739f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,86110.8073256,ArealInterpolationGeometricCentroid,Parcel,94.2603550296,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.3531118513,-98.1277070898,Relaxed
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904001,POTH H S,REGULAR INSTRUCTIONAL,,P O BOX 250,POTH,TX,78147-0250,506 N DICKSON ST,POTH,TX,78147-0250,(830) 484-3322,(830) 484-3304,fhosek@pothisd.us,www.pothisd.us,MR FRANK HOSEK   ,'09-12,249,Active, ,2015-03-14T05:35:30,425,USCGeocoder,31,1,4.01,,0bad6262-c4cc-4200-8185-b7d16c0375e3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1973.64950181,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.0751581236,-98.0826518318,Relaxed
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904002,FLORESVILLE ED ALTER CTR,DAEP INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,(830) 393-5368,(830) 393-5706,bbox@fisd.us,,MR BUD BOX   ,'KG-12,-1,Active,1994-07-01,2015-03-14T05:35:30,426,USCGeocoder,0,1,4.01,,c91f5c1f-9650-405d-ae3f-3fc7a5a5e10f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904003,WILSON CO J J A E P,JJAEP INSTRUCTIONAL,,337 ALTERNATIVE LN,FLORESVILLE,TX,78114,337 ALTERNATIVE LN,FLORESVILLE,TX,78114,(830) 393-5758,(830) 393-5710,r-mitchell@kwjpd.com,,MR BUD BOX   ,'05-12,0,Active,1997-07-01,2015-03-14T05:35:30,427,USCGeocoder,31,1,4.01,,1ddd42e2-7e65-43df-8c68-16ee461ed3dd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.153192,-98.156224,Exact
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904004,POTH CHOICE PROGRAM,ALTERNATIVE INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,(830) 393-5368,(830) 393-5706,bbox@fisd.us,,BUD BOX   ,'06-12,-1,Active,2003-06-27,2015-03-14T05:35:30,428,USCGeocoder,16,1,4.01,,4ddc39ea-eaa7-45b5-9b26-eeaa1d6e11f7,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904041,POTH J H,REGULAR INSTRUCTIONAL,,P O BOX 250,POTH,TX,78147-0250,505 N DICKSON ST,POTH,TX,78147-0250,(830) 484-3323,(830) 484-3682,tpawelek@pothisd.us,www.pothisd.us,MR TODD PAWELEK   ,'06-08,180,Active, ,2015-03-14T05:35:30,429,USCGeocoder,47,1,4.01,,d71c1b24-0c5b-4a79-a2a0-e05e0928e862,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.074709,-98.082206,Exact
'247,WILSON COUNTY,'20,'247904,POTH ISD,INDEPENDENT,P O BOX 250,POTH,TX,78147-0250,510 TITCOMB ST,POTH,TX,78147-0250,(830) 484-3330 ext:522 ,(830) 484-2961,scaloss@pothisd.us,www.pothisd.us,MR SCOTT CALOSS   ,825,'247904101,POTH EL,REGULAR INSTRUCTIONAL,,P O BOX 250,POTH,TX,78147-0250,210 BRINKOETER,POTH,TX,78147-0250,(830) 484-3321,(830) 484-1271,lkroll@pothisd.us,www.pothisd.us,MRS LAURA KROLL   ,'EE-05,393,Active,1987-08-04,2015-03-14T05:35:30,430,USCGeocoder,16,1,4.01,,c3175c18-53d0-47d7-adad-148e39d1a817,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2559.50497481,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.0732308496,-98.0838539368,Exact
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906001,STOCKDALE H S,REGULAR INSTRUCTIONAL,,P O BOX 7,STOCKDALE,TX,78160-0007,501 S 6TH ST,STOCKDALE,TX,78160-6000,(830) 996-3103,(830) 996-1046,sandra.lynn@stockdaleisd.net,10.1.2.5/,MRS SANDRA LYNN   ,'09-12,244,Active, ,2015-03-14T05:35:30,431,USCGeocoder,94,1,4.01,,4c74c77e-98b9-4a36-9623-48851f87066f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.230463,-97.962343,Exact
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906002,ALTERNATIVE SCHOOL,DAEP INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114-1852,335 ALTERNATIVE LN,FLORESVILLE,TX,78114-0007,(830) 393-5368,(830) 393-5706,b.box@fsid.us,,MR BUD BOX   ,'KG-12,6,Active,1998-07-01,2015-03-14T05:35:30,432,USCGeocoder,0,1,4.01,,dcfb55f4-796a-4389-a255-ce6b1bcb035c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906003,WILSON CO JJAEP,JJAEP INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,(830) 393-5368,(830) 393-5706,b.box@fsid.us,,MR BUD BOX   ,'KG-12,-1,Active,2004-09-15,2015-03-14T05:35:30,433,USCGeocoder,16,1,4.01,,dfa586ab-4cd2-4ada-847f-be1735ebad95,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906004,FLORESVILLE CHOICES PROG,ALTERNATIVE INSTRUCTIONAL,,335 ALTERNATIVE LN,FLORESVILLE,TX,78114-1852,335 ALTERNATIVE LN,FLORESVILLE,TX,78114,(830) 393-5368,(830) 393-5706,b.box@fsid.us,,MR BUD BOX   ,'EE-12,-1,Active,2004-09-16,2015-03-14T05:35:30,434,USCGeocoder,0,1,4.01,,a5867005-b387-4f0b-a5b3-d5216f340fa1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39065.315789,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.1522841463,-98.1562036674,Relaxed
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906041,STOCKDALE J H,REGULAR INSTRUCTIONAL,,P O BOX 7,STOCKDALE,TX,78160-0007,600 W W ST,STOCKDALE,TX,78160-0007,(830) 996-3153,(830) 996-3055,sharon.dunn@stockdaleisd.net,10.1.2.5/,MRS SHARON DUNN   ,'06-08,175,Active, ,2015-03-14T05:35:30,435,USCGeocoder,47,1,4.01,,ea5831ff-0d27-42ef-a7a1-5a3f594bb76a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.230463,-97.962343,Exact
'247,WILSON COUNTY,'20,'247906,STOCKDALE ISD,INDEPENDENT,P O BOX 7,STOCKDALE,TX,78160-0007,503 S 4TH ST,STOCKDALE,TX,78160-0007,(830) 996-3551,(830) 996-1071,paul.darilek@stockdaleisd.net,www.stockdaleisd.net,MR PAUL J DARILEK   ,834,'247906101,STOCKDALE EL,REGULAR INSTRUCTIONAL,,P O BOX 7,STOCKDALE,TX,78160-0007,800 S 6TH ST,STOCKDALE,TX,78160-0007,(830) 996-1612,(830) 996-3236,lee.dockery@stockdaleisd.net,10.1.2.5/,MRS DONNA LEE DOCKERY   ,'EE-05,407,Active, ,2015-03-14T05:35:30,436,USCGeocoder,63,1,4.01,,c7fcdb99-7c70-4893-bc22-3a9d2adf62b7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.230257,-97.962181,Exact
