CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_adschrubbe_output_13_as,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903103,A B MCBAY EL,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1000 N ROSS,MEXIA,TX,76667-2256,(254) 562-4000,(254) 562-4007,skillingsworth@mexiaisd.net,,BRENDA SELLERS   ,'EE-03,675,Active, ,2015-03-14T05:35:00,40,USCGeocoder,31,1,4.01,,97e470a3-9066-40d4-9525-bcc0548d64c8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2298.044518,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.68784538,-96.47420707,Relaxed
'147,LIMESTONE COUNTY,'12,'147903,MEXIA ISD,INDEPENDENT,P O BOX 2000,MEXIA,TX,76667,616 N RED RIVER ST,MEXIA,TX,76667,(254) 562-4000,(254) 562-5508,sross@mexiaisd.net,www.mexia.k12.tx.us/,DR SHARON ROSS   ,1973,'147903105,R Q SIMS INT,REGULAR INSTRUCTIONAL,,P O BOX 2000,MEXIA,TX,76667-2000,1010 N ROSS,MEXIA,TX,76667-9999,(254) 562-4000,(254) 562-4007,sross@mexiaisd.net,,LISA LAUDERDALE   ,'EE-PK 04-05,356,Active, ,2015-03-14T05:35:00,41,USCGeocoder,31,1,4.01,,96a87687-2972-4a58-a793-ae83671af8f0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2298.044518,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.68787751,-96.47421096,Relaxed
'148,LIPSCOMB COUNTY,'16,'148903,HIGGINS ISD,INDEPENDENT,P O BOX 218,HIGGINS,TX,79046-0218,406 N MAIN ST,HIGGINS,TX,79046-0218,(806) 852-2171,(806) 852-3502,steve.james@region16.net,,MR STEVE JAMES   ,152,'148903001,HIGGINS SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 218,HIGGINS,TX,79046-0218,406 N MAIN ST,HIGGINS,TX,79046-0218,(806) 852-2631,(806) 852-3502,mavonteine.slavin@region16.net,,    ,'PK-12,152,Active, ,2015-03-14T05:35:00,45,USCGeocoder,31,1,4.01,,751bfbc5-7ec2-4859-9f53-037a02ffd51a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2502.685152,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.12259727,-100.026592,Exact
'149,LIVE OAK COUNTY,'02,'149901,GEORGE WEST ISD,INDEPENDENT,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-1426,centraloffice@gwisd.esc2.net,www.gwisd.esc2.net/,MR TY SPARKS   ,1133,'149901001,GEORGE WEST H S,REGULAR INSTRUCTIONAL,,1013 HOUSTON ST,GEORGE WEST,TX,78022-3417,1013 HOUSTON ST,GEORGE WEST,TX,78022-3417,(361) 449-1914,(361) 449-3128,rwaterhouse@gwisd.esc2.net,www.gwisd.esc2.net,MR RICHARD WATERHOUSE   ,'09-12,339,Active, ,2015-03-14T05:35:00,47,USCGeocoder,16,1,4.01,,caa47b6d-3f10-4a57-bee2-5a72f913327e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1498.80262,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.33009936,-98.12134944,Exact
'149,LIVE OAK COUNTY,'02,'149901,GEORGE WEST ISD,INDEPENDENT,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-1426,centraloffice@gwisd.esc2.net,www.gwisd.esc2.net/,MR TY SPARKS   ,1133,'149901041,GEORGE WEST J H,REGULAR INSTRUCTIONAL,,900 HOUSTON ST,GEORGE WEST,TX,78022-3416,900 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-3909,alowe@gwisd.esc2.net,www.gwisd.esc2.net,MRS ASHLEY LOWE   ,'07-08,189,Active, ,2015-03-14T05:35:00,48,USCGeocoder,16,1,4.01,,ab96d2c2-08ef-4592-9400-9e3592de80a7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4209.47762,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.33056324,-98.12095941,Exact
'149,LIVE OAK COUNTY,'02,'149901,GEORGE WEST ISD,INDEPENDENT,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-1426,centraloffice@gwisd.esc2.net,www.gwisd.esc2.net/,MR TY SPARKS   ,1133,'149901101,GEORGE WEST EL,REGULAR INSTRUCTIONAL,,910 HOUSTON ST,GEORGE WEST,TX,78022-3416,910 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-1426,pjames@gwisd.esc2.net,www.gwisd.esc2.net,MR PATRICK JAMES   ,'04-06,256,Active, ,2015-03-14T05:35:00,49,USCGeocoder,16,1,4.01,,9c8136fc-9262-4fc5-b74f-f222a2b46107,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4209.47762,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.33061036,-98.12088562,Exact
'149,LIVE OAK COUNTY,'02,'149901,GEORGE WEST ISD,INDEPENDENT,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,913 HOUSTON ST,GEORGE WEST,TX,78022-3416,(361) 449-1914,(361) 449-1426,centraloffice@gwisd.esc2.net,www.gwisd.esc2.net/,MR TY SPARKS   ,1133,'149901102,GEORGE WEST PRI,REGULAR INSTRUCTIONAL,,405 TRAVIS ST,GEORGE WEST,TX,78022-3418,405 TRAVIS ST,GEORGE WEST,TX,78022-3418,(361) 449-1914,(361) 449-8921,pjames@gwisd.esc2.net,www.gwisd.esc2.net,MR PATRICK JAMES   ,'EE-03,349,Active, ,2015-03-14T05:35:00,50,USCGeocoder,63,1,4.01,,3661d000-de00-47f5-8d14-d6abf662e2c2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2470.833818,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.3352929,-98.11707702,Exact
'150,LLANO COUNTY,'13,'150901,LLANO ISD,INDEPENDENT,1400 OATMAN ST,LLANO,TX,78643,1400 OATMAN ST,LLANO,TX,78643,(325) 247-4747,(325) 247-5623,ccallahan@llanoisd.org,www.llanoisd.org,CASEY CALLAHAN   ,1797,'150901041,LLANO J H,REGULAR INSTRUCTIONAL,,400 HWY 71 E,LLANO,TX,78643,400 HWY 71 E,LLANO,TX,78643,(325) 247-4659,(325) 247-5821,tkeele@llanoisd.org,www.llanoisd.org,MR TODD KEELE   ,'06-08,412,Active, ,2015-03-14T05:35:00,54,USCGeocoder,47,1,4.01,,0224848a-9322-4b27-b442-837458fc6ffa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1629.161413,LinearInterpolationAddressRange,StreetSegment,99.34911243,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.73672783,-98.6719977,Relaxed
'150,LLANO COUNTY,'13,'150901,LLANO ISD,INDEPENDENT,1400 OATMAN ST,LLANO,TX,78643,1400 OATMAN ST,LLANO,TX,78643,(325) 247-4747,(325) 247-5623,ccallahan@llanoisd.org,www.llanoisd.org,CASEY CALLAHAN   ,1797,'150901101,LLANO EL,REGULAR INSTRUCTIONAL,,1600 OATMAN ST,LLANO,TX,78643-2734,1600 OATMAN ST,LLANO,TX,78643-2734,(325) 247-5718,(325) 247-5731,sschuessler@llanoisd.org,www.llanoisd.org,MS SHELLY SCHUESSLER   ,'EE-05,395,Active, ,2015-03-14T05:35:00,55,USCGeocoder,47,1,4.01,,520c7873-889c-47eb-9243-e0013149008b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2466.828824,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.74148039,-98.67465625,Exact
'152,LUBBOCK COUNTY,'17,'152802,RISE ACADEMY,CHARTER,207 N MARTIN LUTHER KING BLVD,LUBBOCK,TX,79403,207 N MARTIN LUTHER KING BLVD,LUBBOCK,TX,79403,(806) 744-0438,(832) 201-7088,risedirector@riseacademy.us,,RICHARD BAUMGARTNER   ,267,'152802101,RISE ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 2837,LUBBOCK,TX,78408,207 N MARTIN LUTHER KING BLVD,LUBBOCK,TX,79403,(806) 744-0438,(832) 201-7088,rise.academy@instruction.com,,RICHARD BAUMGARTNER   ,'PK-08,267,Active,1999-09-01,2015-03-14T05:35:00,60,USCGeocoder,47,1,4.01,,0f76060b-38b6-45a4-9922-9886315b381d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5799.679665,LinearInterpolationAddressRange,StreetSegment,91.67899408,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5997733,-101.8185096,Relaxed;Soundex
'152,LUBBOCK COUNTY,'17,'152803,SOUTH PLAINS ACADEMY CHARTER DISTRICT,CHARTER,P O BOX 15644,SAN ANTONIO,TX,78212,4008 AVE R,LUBBOCK,TX,79412,(210) 227-0295,(210) 227-7879,frances.johnson@sapicsc.org,www.sapiacademies.org,FRANCES BERRONES-JOHNSON   ,206,'152803001,SOUTH PLAINS ACADEMY CHARTER H S,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4008 AVE R,LUBBOCK,TX,79412,4008 AVE R,LUBBOCK,TX,79412,(806) 744-0330,(806) 744-1341,spa001@sapicsc.org,www.sapiacademies.org,MICHAEL SCOTT CAROTHERS   ,'09-12,206,Active,1998-09-24,2015-03-14T05:35:00,61,USCGeocoder,31,1,4.01,,fcba48cc-6b12-41f9-89ba-86271c7e08a6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2515.859063,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.55753181,-101.8566817,Exact
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901007,PRIORITY INTERVENTION ACADEMY,DAEP INSTRUCTIONAL,,1323 E 24TH ST,LUBBOCK,TX,79404,1323 E 24TH ST,LUBBOCK,TX,79404,(806) 219-2400,(806) 766-1964,davidjohnson@lubbockisd.org,,DAVID JOHNSON   ,'05-12,106,Active, ,2015-03-14T05:35:00,62,USCGeocoder,125,1,4.01,,1641de57-f6d1-4c55-bdeb-8e4f7d38d822,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6270.676829,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.57287116,-101.8222117,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901015,LUBBOCK CO J J A E P,JJAEP INSTRUCTIONAL,,1628 19TH ST,LUBBOCK,TX,79401,1323 E 24TH ST,LUBBOCK,TX,79404,(806) 766-1781,(806) 766-1783,oreyes@lubbockisd.org,,OSCAR REYES   ,'04-12,10,Active,1996-08-01,2015-03-14T05:35:00,65,USCGeocoder,78,1,4.01,,10f574e8-daf0-4504-a956-4997350ff314,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6270.676829,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.57287116,-101.8222117,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901020,CORONADO H S,REGULAR INSTRUCTIONAL,,4910 29TH DR,LUBBOCK,TX,79410-2348,4910 29TH DR,LUBBOCK,TX,79410-2348,(806) 219-1100,(806) 766-0560,jadams47@lubbockisd.org,,JERRY ADAMS   ,'09-12,2092,Active,2006-08-01,2015-03-14T05:35:00,67,USCGeocoder,31,1,4.01,,a2bf24a5-0edb-41e2-9a10-ad079b4e835d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5793.191312,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5641027,-101.9176116,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901021,ESTACADO H S,REGULAR INSTRUCTIONAL,,1504 E ITASCA ST,LUBBOCK,TX,79403,1504 E ITASCA ST,LUBBOCK,TX,79403,(806) 219-1400,(806) 766-1952,sayers@lubbockisd.org,,JIMMY MOORE   ,'09-12,693,Active,2005-07-05,2015-03-14T05:35:00,68,USCGeocoder,47,1,4.01,,547962f4-b53b-4605-afda-93ff4a134b89,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5037.566988,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.60990037,-101.8209358,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901024,TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,REGULAR INSTRUCTIONAL,,415 N IVORY AVE,LUBBOCK,TX,79403,415 N IVORY AVE,LUBBOCK,TX,79403,(806) 219-2200,(806) 766-1738,bfogerson@lubbockisd.org,,BERTA FOGERSON   ,'06-12,415,Active,2008-07-17,2015-03-14T05:35:00,71,USCGeocoder,109,1,4.01,,3c2acd13-e6b0-4e8f-b1f4-cd7d44db0170,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5780.041875,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.60299332,-101.8212399,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901061,ATKINS MIDDLE,REGULAR INSTRUCTIONAL,,5401 AVE U,LUBBOCK,TX,79412,5401 AVE U,LUBBOCK,TX,79412,(806) 219-3000,(806) 766-2226,chuber@lubbockisd.org,,CHRIS HUBER   ,'06-08,637,Active,2006-08-01,2015-03-14T05:35:00,72,USCGeocoder,31,1,4.01,,e74ac667-8824-4898-b6f5-9e5eea01f0ef,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2314.653517,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.54513454,-101.8616728,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901063,DUNBAR COLLEGE PREPARATORY ACADEMY,REGULAR INSTRUCTIONAL,,2010 E 26TH ST,LUBBOCK,TX,79404,2010 E 26TH ST,LUBBOCK,TX,79404,(806) 219-3400,(806) 766-1320,gcooper@lubbockisd.org,,GIONET COOPER   ,'06-08,581,Active,2005-07-05,2015-03-14T05:35:00,74,USCGeocoder,78,1,4.01,,27cfb492-6bfd-416e-beec-557f0bc089f9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2353.333991,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.57061935,-101.8155447,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901064,EVANS MIDDLE,REGULAR INSTRUCTIONAL,,4211 58TH ST,LUBBOCK,TX,79413,4211 58TH ST,LUBBOCK,TX,79413,(806) 219-3600,(806) 766-0570,ftouchstone@lubbockisd.org,,FLO TOUCHSTONE   ,'06-08,865,Active,2006-08-01,2015-03-14T05:35:00,75,USCGeocoder,47,1,4.01,,2902311c-8757-44bc-8989-8eeea6c7313b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6351.05302,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.54140684,-101.900862,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901066,IRONS MIDDLE,REGULAR INSTRUCTIONAL,,5214 79TH ST,LUBBOCK,TX,79424,5214 79TH ST,LUBBOCK,TX,79424,(806) 219-4000,(806) 766-2070,kcasarez@lubbockisd.org,,KENNETH CASAREZ   ,'06-08,694,Active,2006-08-01,2015-03-14T05:35:00,77,USCGeocoder,63,1,4.01,,a23c5b9d-b9f5-4388-af4b-1a615d3ffba2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2231.190457,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5224217,-101.9262214,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901068,SLATON MIDDLE,REGULAR INSTRUCTIONAL,,1602 32ND ST,LUBBOCK,TX,79411,1602 32ND ST,LUBBOCK,TX,79411,(806) 219-4400,(806) 766-1571,taguilar@lubbockisd.org,,TREY AGUILAR   ,'06-08,585,Active,2006-08-01,2015-03-14T05:35:00,79,USCGeocoder,125,1,4.01,,e91fc8e5-7842-4ce0-a7f8-9575e3998c5a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4519.991612,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.56533313,-101.8531532,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901069,SMYLIE WILSON MIDDLE,REGULAR INSTRUCTIONAL,,4402 31ST ST,LUBBOCK,TX,79410,4402 31ST ST,LUBBOCK,TX,79410,(806) 219-4600,(806) 766-0814,kbrownfield44@lubbockisd.org,,KELLY BROWNFIELD   ,'06-08,492,Active,2006-08-01,2015-03-14T05:35:00,80,USCGeocoder,31,1,4.01,,6afab328-ff51-4ef2-8e47-ec8d269a845d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7138.378947,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.56611513,-101.9051892,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901155,BAYLESS EL,REGULAR INSTRUCTIONAL,,2115 58TH ST,LUBBOCK,TX,79412,2115 58TH ST,LUBBOCK,TX,79412,(806) 219-5000,(806) 766-1651,lisadavis@lubbockisd.org,,LISA DAVIS   ,'EE-05,742,Active,2006-08-01,2015-03-14T05:35:00,81,USCGeocoder,31,1,4.01,,7f63a938-8b6a-45b7-b4d7-c33c46d5fbf5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4335.400181,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.54142232,-101.8624029,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901157,BOWIE EL,REGULAR INSTRUCTIONAL,,2902 CHICAGO,LUBBOCK,TX,79407,2902 CHICAGO,LUBBOCK,TX,79407,(806) 219-5200,(806) 766-0551,arangel@lubbockisd.org,,ANITA RANGEL   ,'EE-05,250,Active,2006-08-01,2015-03-14T05:35:00,83,USCGeocoder,16,1,4.01,,23fe43bb-18a6-4d78-986e-02c7ad3837ed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2536.492282,LinearInterpolationAddressRange,StreetSegment,93.04733728,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.56773688,-101.9311812,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901159,BROWN EL,REGULAR INSTRUCTIONAL,,2315 36TH ST,LUBBOCK,TX,79412,2315 36TH ST,LUBBOCK,TX,79412,(806) 219-5300,(806) 766-0832,stacisumners@lubbockisd.org,,STACI SUMNERS   ,'EE-05,499,Active,2006-08-01,2015-03-14T05:35:00,84,USCGeocoder,156,1,4.01,,53d85f94-9feb-4aeb-9382-f716f1b68664,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4332.603912,LinearInterpolationAddressRange,StreetSegment,92.01183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.56137069,-101.8664089,Relaxed
'152,LUBBOCK COUNTY,'17,'152901,LUBBOCK ISD,INDEPENDENT,1628 19TH ST,LUBBOCK,TX,79401-4895,1628 19TH ST,LUBBOCK,TX,79401-4895,(806) 219-0000,(806) 766-1210,superintendent@lubbockisd.org,www.lubbockisd.org,DR BERHL ROBERTSON   ,29265,'152901163,HARWELL EL,REGULAR INSTRUCTIONAL,,4101 AVE D,LUBBOCK,TX,79404,4101 AVE D,LUBBOCK,TX,79404,(806) 219-5700,(806) 766-1706,jsanchez@lubbockisd.org,,JORGE SANCHEZ   ,'EE-05,534,Active,2005-07-05,2015-03-14T05:35:00,88,USCGeocoder,31,1,4.01,,7158ada2-5b0e-49be-b5ee-7c1bcd3facfe,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2419.503494,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.55720772,-101.8400674,Relaxed
